surfer_id,surfer_name,country,event_id,event_name,event_location,tour_type,event_final_position,event_points_earned,heat_id,round_name,heat_position,heat_total_score,heat_advanced,heat_date,wave_scores
4711,Adrian Lopez Pena,Spain,590,Surf Rias Baixas Pro,Unknown,MJUN,,,heat_849,Round 1,3,1.2,False,,0.47|0.73
4460,Adrian Zorriketa,Basque Country,1548,Pro Zarautz,Unknown,MQS,,,heat_30301,Round 2,3,7.54,False,,4.17|3.23|0.5|3.37|1.17
4460,Adrian Zorriketa,Basque Country,1548,Pro Zarautz,Unknown,MQS,,,heat_849,Round 1,1,10.83,True,,3.33|1.23|4.83|6.0|1.83|4.27|2.0
4460,Adrian Zorriketa,Basque Country,1647,Cape Town Pro,Unknown,MQS,,,heat_849,Round 1,4,4.83,False,,3.33|1.5|0.83
4460,Adrian Zorriketa,Basque Country,1648,Vans Surf Pro Classic,Unknown,MQS,,,heat_849,Round 1,3,11.06,False,,5.23|2.0|5.83|2.3|1.17
4460,Adrian Zorriketa,Basque Country,1550,Pro A Coruna,Unknown,MQS,,,heat_64921,Round 3,4,7.84,False,,0.93|3.13|0.87|2.6|2.3|4.57|0.77|3.27
4460,Adrian Zorriketa,Basque Country,1550,Pro A Coruna,Unknown,MQS,,,heat_30301,Round 2,2,10.0,True,,1.17|5.33|4.67|1.43
4460,Adrian Zorriketa,Basque Country,1483,Medoc Ocean Lacanau Pro,Unknown,MQS,,,heat_849,Round 1,3,6.44,False,,3.17|3.27|1.27|3.1|1.27|1.0|0.93
4460,Adrian Zorriketa,Basque Country,1487,Pro Anglet,Unknown,MQS,,,heat_849,Round 1,2,8.5,False,,3.77|4.73|2.23|1.07
4460,Adrian Zorriketa,Basque Country,1218,Caparica Primavera Surf Fest,Unknown,MJUN,,,heat_30301,Round 2,4,6.33,False,,3.33|0.83|1.4|2.0|2.0|3.0
4460,Adrian Zorriketa,Basque Country,1218,Caparica Primavera Surf Fest,Unknown,MJUN,,,heat_849,Round 1,1,8.47,True,,3.43|3.9|0.43|4.57|1.3
4460,Adrian Zorriketa,Basque Country,1268,Airwalk Pro Junior,Unknown,MJUN,,,heat_30301,Round 2,3,4.1,False,,1.5|0.8|1.23|2.6
4460,Adrian Zorriketa,Basque Country,1288,Lanzarote Teguise 2015 Franito Pro Junior,Unknown,MJUN,,,heat_30301,Round 2,3,7.57,False,,2.67|2.53|3.6|2.73|3.97|3.13
16664,Adriana Fernandez Hidalgo,Canary Islands,4623,Rip Curl Pro Anglet,Unknown,WQS,,,heat_96277,Round of 56 - Heat 1,4,5.97,False,,1.0|3.17|2.73|2.8|1.93|0.77
10158,Adur Amatriain,Basque Country,4889,Burton Automotive Newcastle Surfest presented by Bonsoy,Unknown,MCS,,,heat_106821,Round of 64 - Heat 8,3,11.3,False,,4.9|6.4|3.5|0.1
10158,Adur Amatriain,Basque Country,4889,Burton Automotive Newcastle Surfest presented by Bonsoy,Unknown,MCS,,,heat_106809,Round of 80 - Heat 4,2,10.04,True,,5.67|0.67|3.6|4.37
10158,Adur Amatriain,Basque Country,4921,Ballito Pro presented by O'Neill,Unknown,MCS,,,heat_107527,Round of 64 - Heat 10,3,9.27,False,,3.0|1.6|0.8|3.8|2.63|4.17|5.1|0.57|1.43
10158,Adur Amatriain,Basque Country,4921,Ballito Pro presented by O'Neill,Unknown,MCS,,,heat_107514,Round of 80 - Heat 5,2,10.27,True,,3.5|0.93|5.3|3.47|0.73|0.8|4.97|4.13
10158,Adur Amatriain,Basque Country,4929,Lexus US Open of Surfing,Unknown,MCS,,,heat_108150,Round of 32 - Heat 4,3,12.2,False,,5.83|3.67|4.1|6.37
10158,Adur Amatriain,Basque Country,4929,Lexus US Open of Surfing,Unknown,MCS,,,heat_108137,Round of 64 - Heat 7,1,10.43,True,,2.67|4.93|5.5|3.73
10158,Adur Amatriain,Basque Country,4929,Lexus US Open of Surfing,Unknown,MCS,,,heat_108126,Round of 80 - Heat 4,1,13.33,True,,3.0|4.33|5.83|0.63|5.27|5.73|4.5|7.5|3.2
10158,Adur Amatriain,Basque Country,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_93087,Round of 64 - Heat 10,3,8.93,False,,3.33|4.0|4.93|0.33
10158,Adur Amatriain,Basque Country,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_18973,Round of 16 - Heat 4,4,10.47,False,,2.83|1.0|1.07|6.1|3.5|4.37|1.57|2.63
10158,Adur Amatriain,Basque Country,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_63706,Round of 32 - Heat 7,1,12.77,True,,3.17|1.9|6.5|1.23|2.33|0.5|5.93|6.27|1.0|2.2|0.5|1.8
10158,Adur Amatriain,Basque Country,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_48680,Round of 64 - Heat 13,1,10.23,True,,4.17|4.0|2.0|0.43|2.63|3.57|2.8|5.73|4.5
10158,Adur Amatriain,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_21514,Semifinals - Heat 1,2,10.1,False,,1.0|1.87|0.5|1.13|3.33|4.5|5.6
10158,Adur Amatriain,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_14619,Quarterfinals - Heat 2,1,12.1,True,,6.23|4.1|1.83|1.6|5.87
10158,Adur Amatriain,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_9617,Round of 16 - Heat 1,2,11.1,True,,4.0|1.33|1.73|1.0|0.83|0.5|0.37|2.23|7.1
10158,Adur Amatriain,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_23155,Round of 32 - Heat 2,1,13.9,True,,1.83|7.67|1.83|5.33|1.13|1.0|6.23
10158,Adur Amatriain,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_55557,Round of 64 - Heat 4,1,16.27,True,,6.0|1.9|5.6|6.57|1.0|8.0|8.27|0.4|1.7|3.5
7120,Adur Letamendia,Basque Country,1036,Billabong Pico Alto,Unknown,MBWT,,,heat_849,Round 1,6,11.34,False,,
7120,Adur Letamendia,Basque Country,1039,Punta Galea Challenge,Unknown,MBWT,,,heat_849,Round 1,3,18.27,True,,0.83|4.27
2705,Ainara Aymat,Basque Country,2943,Cabreiroá Las Americas Pro Tenerife,Unknown,WQS,,,heat_7162,Round 3 - Heat 2,4,9.17,True,,0.83|6.67|0.5|0.8|2.5
2705,Ainara Aymat,Basque Country,2943,Cabreiroá Las Americas Pro Tenerife,Unknown,WQS,,,heat_95893,Round 2 - Heat 3,1,10.73,True,,4.83|0.5|4.1|0.67|5.9
2705,Ainara Aymat,Basque Country,3083,Nissan Super Girl Pro,Unknown,WQS,,,heat_89996,Round 1 - Heat 2,4,6.93,False,,0.7|2.43|4.5|0.77
2705,Ainara Aymat,Basque Country,3087,Vans US Open of Surfing,Unknown,WQS,,,heat_78772,Round 2 - Heat 11,4,5.5,False,,2.5|2.73|2.77
2705,Ainara Aymat,Basque Country,3098,Deeply Pro Anglet,Unknown,WQS,,,heat_38176,Round 1 - Heat 1,4,5.86,False,,1.17|2.33|3.53
2705,Ainara Aymat,Basque Country,1220,Caparica Primavera Surf Fest,Unknown,WJUN,,,heat_8373,Quarterfinals,2,13.06,False,,6.33|1.23|3.07|6.73|0.37|3.33|3.9|2.97|1.4|1.3
2705,Ainara Aymat,Basque Country,1220,Caparica Primavera Surf Fest,Unknown,WJUN,,,heat_30301,Round 2,1,9.66,True,,4.83|0.6|2.4|4.1|4.83|4.37|1.07|1.77
2705,Ainara Aymat,Basque Country,1220,Caparica Primavera Surf Fest,Unknown,WJUN,,,heat_849,Round 1,2,9.07,True,,0.67|4.5|3.5|4.27|0.43|4.57
2705,Ainara Aymat,Basque Country,1240,Prozis Pro Junior Espinho,Unknown,WJUN,,,heat_30301,Round 2,3,5.83,False,,2.23|1.33|0.43|2.03|3.6|0.57
2705,Ainara Aymat,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_30301,Round 2,4,2.66,False,,1.43|0.77|1.23|1.23|0.93|0.83
2705,Ainara Aymat,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_8373,Quarterfinals,2,6.34,False,,2.5|2.6|1.73|2.67|3.67|0.6
2705,Ainara Aymat,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_64921,Round 3,2,11.37,True,,1.17|6.77|4.6|2.63
2705,Ainara Aymat,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_30301,Round 2,2,4.93,True,,1.93|3.0
2705,Ainara Aymat,Basque Country,1289,Lanzarote Teguise 2015 Franito Pro Junior,Unknown,WJUN,,,heat_30301,Round 2,3,9.6,False,,5.27|1.67|4.33
2705,Ainara Aymat,Basque Country,1289,Lanzarote Teguise 2015 Franito Pro Junior,Unknown,WJUN,,,heat_849,Round 1,2,8.2,True,,2.33|3.77|4.43|3.1
9519,Airam De Juan Pérez,Spain,2658,Junior Pro Espinho,Unknown,MJUN,,,heat_89996,Round 1 - Heat 2,3,5.87,False,,1.23|1.67|2.97|2.6|2.9
8855,Aitana Irulegi,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_30301,Round 2,4,2.73,False,,1.0|0.8|0.63|1.73
8855,Aitana Irulegi,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_849,Round 1,2,3.93,True,,0.83|1.93|0.37|1.1|0.5|2.0
8855,Aitana Irulegi,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_849,Round 1,3,0.46,False,,0.23|0.23
10125,Aitor Fuentes Pavón,Canary Islands,1408,Caparica Junior Pro,Unknown,MJUN,,,heat_30301,Round 2,3,4.13,False,,2.0|1.63|0.5|2.13
10125,Aitor Fuentes Pavón,Canary Islands,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_30301,Round 2,3,8.86,False,,2.83|4.43|3.63|4.43|1.17
10125,Aitor Fuentes Pavón,Canary Islands,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_849,Round 1,1,8.1,True,,1.0|3.67|2.5|4.07|1.13|4.03
10125,Aitor Fuentes Pavón,Canary Islands,1466,Junior Pro Sopela,Unknown,MJUN,,,heat_849,Round 1,3,5.23,False,,2.83|1.83|0.67|0.73|1.23|2.4|2.03
19221,Alaitz Castro Cabada,Spain,4715,GADIS Longboard Festival Ferrol,Unknown,WLT,,,heat_58232,Quarterfinals - Heat 1,4,1.84,False,,0.5|0.5|0.77|0.7|1.07|0.2|0.37|0.67
19221,Alaitz Castro Cabada,Spain,4715,GADIS Longboard Festival Ferrol,Unknown,WLT,,,heat_81658,Round of 32 - Heat 4,2,5.07,True,,0.8|0.93|0.33|0.73|0.33|0.33|2.2|0.77|2.87
19221,Alaitz Castro Cabada,Spain,4617,Wild West Jerky Longboard Pro,Unknown,WLT,,,heat_57461,Round of 24 - Heat 3,4,2.23,False,,1.0|1.23|0.5
19221,Alaitz Castro Cabada,Spain,4617,Wild West Jerky Longboard Pro,Unknown,WLT,,,heat_81658,Round of 32 - Heat 4,2,5.17,True,,2.0|0.23|0.9|3.17
15605,Alba Mediavilla,Spain,4026,Cabreiroa Junior Pro Ferrol,Unknown,WJUN,,,heat_47399,Round of 48 - Heat 1,3,4.77,False,,1.27|1.1|0.5|0.77|1.23|3.5
4714,Alba Rodriguez Lloves,Spain,1279,Pantin Classic Galicia Pro,Unknown,WQS,,,heat_64921,Round 3,4,2.77,False,,0.93|0.93|1.4|0.5|1.37|0.97|1.07
4714,Alba Rodriguez Lloves,Spain,591,Surf Rias Baixas Pro,Unknown,WJUN,,,heat_849,Round 1,4,1.37,False,,0.5|0.87
7547,Alberto Fernandez,Spain,2650,Longboard Pro Espinho,Unknown,MLT,,,heat_14619,Quarterfinals - Heat 2,2,7.5,False,,2.67|4.83|1.4
7547,Alberto Fernandez,Spain,2650,Longboard Pro Espinho,Unknown,MLT,,,heat_60122,Round 3 - Heat 3,1,7.4,True,,2.8|4.6
7547,Alberto Fernandez,Spain,2650,Longboard Pro Espinho,Unknown,MLT,,,heat_32020,Round 2 - Heat 4,2,6.0,True,,1.33|0.5|2.43|2.3|2.5|3.5
7547,Alberto Fernandez,Spain,2673,Caparica Longboard Pro,Unknown,MLT,,,heat_29385,Semifinals - Heat 2,4,4.5,False,,4.5
7547,Alberto Fernandez,Spain,2673,Caparica Longboard Pro,Unknown,MLT,,,heat_8992,Quarterfinals - Heat 3,1,13.1,True,,3.93|6.17|5.33|6.93|4.67
7547,Alberto Fernandez,Spain,2719,Longboard Pro Biarritz,Unknown,MLT,,,heat_95893,Round 2 - Heat 3,3,8.63,False,,3.27|4.0|3.9|4.63
7525,Alberto Martinez,Spain,1013,Pantin Classic Galicia Pro,Unknown,MQS,,,heat_64921,Round 3,4,3.57,False,,0.37|0.53|1.5|0.3|0.5|0.77|2.07|0.57|0.93
16092,Aldo Garcia,Spain,4025,Cabreiroa Junior Pro Ferrol,Unknown,MJUN,,,heat_87224,Round of 128 - Heat 9,3,3.36,False,,2.23|1.13|1.07
13053,Alejandra Balboa,Spain,4044,ABANCA Pantin Classic Galicia Pro,Unknown,WQS,,,heat_81191,Round of 48 - Heat 7,3,6.97,False,,2.33|2.63|0.5|4.0|2.97|0.5|1.83
13053,Alejandra Balboa,Spain,4141,Junior Pro Morocco Mall,Unknown,WJUN,,,heat_81658,Round of 32 - Heat 4,4,5.2,False,,1.73|2.5|2.7|1.87|2.13|0.47|1.83
13053,Alejandra Balboa,Spain,4026,Cabreiroa Junior Pro Ferrol,Unknown,WJUN,,,heat_3102,Round of 32 - Heat 3,4,5.8,False,,2.73|2.03|1.77|3.07
14406,Alejandro Diaz,Canary Islands,2942,Cabreiroá Las Americas Pro Tenerife,Unknown,MQS,,,heat_79524,Round 2 - Heat 10,4,7.47,False,,4.5|2.97|1.77|1.67
14406,Alejandro Diaz,Canary Islands,2942,Cabreiroá Las Americas Pro Tenerife,Unknown,MQS,,,heat_40054,Round 1 - Heat 5,2,6.7,True,,0.33|1.67|1.43|1.67|3.27|3.43|1.0|2.23
7534,Alejandro Martinez Barona Jordan,Spain,1073,Teguise 2014 Franito Pro Junior,Unknown,MJUN,,,heat_849,Round 1,3,3.66,False,,1.5|0.67|0.9|0.5|1.93|1.73
3322,Alejandro Ruiz Garcia,Canary Islands,341,Islas Canarias Ocean and Earth Pro,Unknown,MQS,,,heat_73727,Round of 32,3,6.5,False,,3.5|3.0
3322,Alejandro Ruiz Garcia,Canary Islands,341,Islas Canarias Ocean and Earth Pro,Unknown,MQS,,,heat_55391,Round of 48,1,7.35,True,,3.75|3.6
15942,Alejandro Sancho,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_54741,Quarterfinals - Heat 4,3,7.63,False,,3.5|4.13|1.67|1.27
15942,Alejandro Sancho,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_50579,Round of 32 - Heat 8,1,11.67,True,,3.17|4.67|0.93|4.17|0.87|7.0
15942,Alejandro Sancho,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_81191,Round of 48 - Heat 7,2,12.24,True,,2.27|6.17|3.5|3.17|6.07
15942,Alejandro Sancho,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_23155,Round of 32 - Heat 2,4,11.4,False,,0.5|3.33|0.43|0.4|3.77|0.37|5.77|2.57|5.63|0.83
15942,Alejandro Sancho,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_47399,Round of 48 - Heat 1,2,7.53,True,,2.67|3.33|0.33|3.13|1.93|2.87|2.73|4.2
15942,Alejandro Sancho,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_30054,Round of 64 - Heat 1,1,7.3,True,,4.0|0.9|0.9|0.3|3.3
15930,Alejo Freitas,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_79093,Round of 112 - Heat 1,3,6.46,False,,2.2|2.47|1.83|3.83|2.63|1.2
15930,Alejo Freitas,Spain,4633,ABANCA Pantin Classic Galicia Pro,Unknown,MQS,,,heat_98238,Round of 112 - Heat 6,3,6.5,False,,3.5|2.6|0.6|2.27|3.0
15930,Alejo Freitas,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_23716,Round of 32 - Heat 5,4,4.64,False,,1.07|1.83|2.37|0.3|2.27|1.97|2.13
15930,Alejo Freitas,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_29185,Round of 64 - Heat 6,4,4.16,False,,0.83|0.37|1.83|2.33|1.6|0.9|1.27
19212,Alejo Linares,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_57124,Round of 48 - Heat 3,4,5.93,False,,2.27|2.7|3.23
19212,Alejo Linares,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_55557,Round of 64 - Heat 4,2,10.06,True,,4.83|3.73|3.4|2.23|0.43|5.23
19124,Alejo Valido,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_45015,Round of 48 - Heat 8,4,8.03,False,,3.1|2.4|4.93|0.47|2.33
19124,Alejo Valido,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_81191,Round of 48 - Heat 7,4,9.07,False,,3.17|4.1|4.97|0.43|2.43|3.67
19124,Alejo Valido,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_24951,Round of 64 - Heat 8,2,7.7,True,,1.33|2.8|4.9
3944,Alex Bauduin,Spain,3271,Cabreiroá Pro Las Americas,Unknown,MQS,,,heat_89996,Round 1 - Heat 2,3,6.77,False,,2.27|1.0|2.5|4.27|1.93
3944,Alex Bauduin,Spain,1218,Caparica Primavera Surf Fest,Unknown,MJUN,,,heat_30301,Round 2,3,6.93,False,,0.5|3.07|3.83|2.2|3.1|2.8
3944,Alex Bauduin,Spain,1239,Prozis Pro Junior Espinho,Unknown,MJUN,,,heat_64921,Round 3,4,5.54,False,,1.0|1.5|2.77|2.77
3944,Alex Bauduin,Spain,1239,Prozis Pro Junior Espinho,Unknown,MJUN,,,heat_30301,Round 2,2,11.83,True,,5.83|2.0|6.0|1.0|2.0|2.33
3944,Alex Bauduin,Spain,1254,Peña Txuri Junior Pro Sopela,Unknown,MJUN,,,heat_6552,Round 4,3,7.34,False,,3.17|4.17|1.67|1.97
3944,Alex Bauduin,Spain,1254,Peña Txuri Junior Pro Sopela,Unknown,MJUN,,,heat_64921,Round 3,2,7.84,True,,2.0|2.47|5.17|2.67
3944,Alex Bauduin,Spain,1268,Airwalk Pro Junior,Unknown,MJUN,,,heat_6552,Round 4,4,8.46,False,,3.17|3.5|1.27|2.73|4.93|3.53|2.57
3944,Alex Bauduin,Spain,1268,Airwalk Pro Junior,Unknown,MJUN,,,heat_64921,Round 3,2,9.27,True,,1.6|6.0|0.43|2.6|3.27|0.4
3944,Alex Bauduin,Spain,1288,Lanzarote Teguise 2015 Franito Pro Junior,Unknown,MJUN,,,heat_64921,Round 3,3,9.34,False,,4.17|5.17|0.37|3.7
3944,Alex Bauduin,Spain,1288,Lanzarote Teguise 2015 Franito Pro Junior,Unknown,MJUN,,,heat_30301,Round 2,2,8.0,True,,3.17|3.83|3.37|4.17|3.73|0.77
18855,Alex Hontoria,Basque Country,4642,Nias Pro,Unknown,MQS,,,heat_74000,Round of 128 - Heat 11,4,2.53,False,,1.5|0.93|0.63|1.03
2673,Alex Iriondo,Basque Country,333,San Miguel Pro,Unknown,MQS,,,heat_31041,Round of 144,4,5.2,False,,3.17|2.03
2673,Alex Iriondo,Basque Country,1002,Sopela Pro Junior,Unknown,MJUN,,,heat_8373,Quarterfinals,3,9.6,False,,2.6|6.0|3.6|0.5|0.5|1.23
2673,Alex Iriondo,Basque Country,1002,Sopela Pro Junior,Unknown,MJUN,,,heat_6552,Round 4,2,10.13,True,,3.43|0.9|3.53|4.2|5.93
2673,Alex Iriondo,Basque Country,1002,Sopela Pro Junior,Unknown,MJUN,,,heat_64921,Round 3,2,10.67,True,,0.5|2.27|4.5|6.17|0.83|0.6|2.17
2673,Alex Iriondo,Basque Country,1006,Lacanau Pro Junior,Unknown,MJUN,,,heat_64921,Round 3,3,11.23,False,,3.83|4.9|3.47|6.33|1.17
7116,Alex Vilalta Espelt,Spain,3735,ABANCA Pantin Classic Galicia Pro,Unknown,MQS,,,heat_25610,Round of 96 - Heat 2,4,5.16,True,,2.0|2.33|2.63|0.9|2.47|2.53
15602,Alfonso Suarez,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_72116,Round of 64 - Heat 3,3,8.47,False,,4.9|3.57
15602,Alfonso Suarez,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_60525,Round of 96 - Heat 3,1,8.47,True,,0.67|1.0|3.43|1.0|4.27|0.43|0.43|4.2
15602,Alfonso Suarez,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_75819,Round of 112 - Heat 2,1,9.67,True,,5.5|2.77|4.17|2.9|1.07|2.93
15602,Alfonso Suarez,Spain,4633,ABANCA Pantin Classic Galicia Pro,Unknown,MQS,,,heat_88122,Round of 112 - Heat 3,3,10.1,False,,0.83|3.67|2.1|0.3|2.33|5.5|2.47|4.6
15602,Alfonso Suarez,Spain,4622,Rip Curl Pro Anglet,Unknown,MQS,,,heat_87352,Round of 128 - Heat 1,3,6.23,False,,2.0|4.1|2.13
15602,Alfonso Suarez,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_92125,Final,1,16.23,True,,8.83|5.6|0.2|3.5|3.67|7.4
15602,Alfonso Suarez,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_29385,Semifinals - Heat 2,1,10.86,True,,5.33|5.23|4.17|5.53
15602,Alfonso Suarez,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_54741,Quarterfinals - Heat 4,1,15.34,True,,2.83|6.17|3.5|0.9|9.17
15602,Alfonso Suarez,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_46665,Round of 32 - Heat 6,2,10.77,True,,2.67|4.23|3.53|5.1|1.1|5.67|0.93|4.3|0.67|4.13|1.5
15602,Alfonso Suarez,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_36971,Round of 48 - Heat 5,2,11.24,True,,4.83|1.0|3.47|5.37|5.87|5.23
15602,Alfonso Suarez,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_47399,Round of 48 - Heat 1,3,6.73,False,,3.2|1.9|2.7|3.53|0.93|0.87|0.6|2.23
19228,Alfonso Zamora,Spain,4714,GADIS Longboard Festival Ferrol,Unknown,MLT,,,heat_23155,Round of 32 - Heat 2,4,6.7,False,,0.9|0.77|0.8|2.33|1.3|0.83|2.0|3.07|2.6|3.1|3.6|1.0|0.6
14576,Alicia Delgado,Spain,4026,Cabreiroa Junior Pro Ferrol,Unknown,WJUN,,,heat_81658,Round of 32 - Heat 4,3,8.06,True,,3.83|1.3|2.93|4.23
14576,Alicia Delgado,Spain,4026,Cabreiroa Junior Pro Ferrol,Unknown,WJUN,,,heat_43986,Round of 48 - Heat 4,1,8.56,True,,4.33|1.57|4.23
13922,Alida Gonzalez Garcia,Spain,2757,Junior Pro Sopela,Unknown,WJUN,,,heat_12295,Round 2 - Heat 1,3,5.8,False,,1.0|2.6|2.7|2.67|3.1
13922,Alida Gonzalez Garcia,Spain,2757,Junior Pro Sopela,Unknown,WJUN,,,heat_89996,Round 1 - Heat 2,2,6.53,True,,1.43|1.8|1.27|2.7|0.93|2.8|1.23|3.5|3.03
13293,Alvaro Amor,Spain,2658,Junior Pro Espinho,Unknown,MJUN,,,heat_64528,Round 1 - Heat 7,4,1.9,False,,0.3|1.6
20000,Alvaro Casanova Del Cerro,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_79927,Round of 32 - Heat 1,3,9.9,False,,4.17|1.1|2.57|5.73|2.93|2.37|0.4
20000,Alvaro Casanova Del Cerro,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_89990,Round of 48 - Heat 2,2,8.26,True,,4.33|0.9|3.93|3.3|2.43|2.47
20000,Alvaro Casanova Del Cerro,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_30054,Round of 64 - Heat 1,2,9.76,True,,3.97|4.83|4.93
20000,Alvaro Casanova Del Cerro,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_3400,Round of 72 - Heat 1,1,10.93,True,,4.0|6.0|0.5|3.53|1.03|4.93|2.2
15745,Alvaro De La Fuente,Spain,4614,BYD Pro,Unknown,MQS,,,heat_24951,Round of 64 - Heat 8,3,7.67,False,,2.17|1.57|0.5|5.5|0.5|1.93|1.0
15745,Alvaro De La Fuente,Spain,4614,BYD Pro,Unknown,MQS,,,heat_7737,Round of 80 - Heat 4,2,11.4,True,,0.5|4.23|4.07|7.17|1.0|0.43
15745,Alvaro De La Fuente,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_55557,Round of 64 - Heat 4,3,8.67,False,,4.5|4.17|0.27|0.5|1.13|1.23
15745,Alvaro De La Fuente,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_40630,Round of 96 - Heat 4,1,10.23,True,,0.5|3.17|2.93|5.0|3.7|5.23|2.07|3.47|0.5|1.9
15745,Alvaro De La Fuente,Spain,4618,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_75819,Round of 112 - Heat 2,2,8.83,True,,2.67|2.97|5.3|1.0|0.33|2.1|3.53|3.33|0.67
15745,Alvaro De La Fuente,Spain,4633,ABANCA Pantin Classic Galicia Pro,Unknown,MQS,,,heat_67926,Round of 120 - Heat 2,3,4.3,False,,2.0|0.33|0.3|1.7|4.3|0.83|0.002
15745,Alvaro De La Fuente,Spain,4622,Rip Curl Pro Anglet,Unknown,MQS,,,heat_91524,Round of 128 - Heat 12,3,7.2,False,,1.67|2.0|3.43|2.1|3.77|2.77|2.17
15745,Alvaro De La Fuente,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_3102,Round of 32 - Heat 3,4,4.23,False,,1.83|0.6|1.4|2.4|0.53|0.83|0.57|1.17|1.03|0.2|0.43|0.37
15745,Alvaro De La Fuente,Spain,4913,GADIS Junior Pro Ferrol,Unknown,MJUN,,,heat_43986,Round of 48 - Heat 4,2,9.07,True,,2.23|4.5|1.97|3.83|4.57|0.83|2.67|2.33
15745,Alvaro De La Fuente,Spain,5058,Quiksilver Junior Pro Capbreton,Unknown,MJUN,,,heat_24951,Round of 64 - Heat 8,4,5.4,False,,1.0|0.4|2.0|3.13|0.27|2.27|1.0
8200,Alvaro Frojan Corral,Spain,1408,Caparica Junior Pro,Unknown,MJUN,,,heat_30301,Round 2,4,4.07,False,,3.0|1.07
14594,Ana Hernandez,Canary Islands,3270,Cabreiroá Pro Las Americas,Unknown,WQS,,,heat_89996,Round 1 - Heat 2,3,7.4,True,,1.07|4.07|0.33|1.0|3.33
20546,Ana Piñón,Spain,4915,GADIS Junior Pro Ferrol,Unknown,WJUN,,,heat_46665,Round of 32 - Heat 6,4,5.44,False,,2.17|2.07|3.27|1.07
9988,Ander Idarranga,Spain,2679,Pro Zarautz pres. by Oakley,Unknown,MQS,,,heat_70778,Round 2 - Heat 13,3,7.5,False,,3.0|4.5
9988,Ander Idarranga,Spain,2658,Junior Pro Espinho,Unknown,MJUN,,,heat_54833,Round 2 - Heat 2,4,1.73,False,,0.2|0.6|1.13
